JobName : 643494-1-1-XWafer_YWafer
SerialNum : 643494-1-1-XWafer ; 643494-1-1-YWafer
DateTime : August 1, 2025 09:27:17 EDT
OperatorName : bmowry
LaserID : Renishaw 1 : Mirror 1
StageLabel : ALS20035-ES15925-03 ; ALS20035-ES15925-04
Calibrated : 1 ; 1
CoefficientOfThermalExpansion : 7.5 ; 7.5
ControllerVerison : Automation1 2.10.2
Iterations : 1
BiDirectional : 0
ConversionFactor : 1
BacklashDistance : 0 ; 0
CountsPerUnit : 100000 ; 100000
TestType : Accuracy2D
OpticLocation : 25.4mm above TWafer tt
Payload : 1.4kg
CalibrationFile : None
HomePositionSet : 0 ; 0
TestOrientation : Lower Axis ; Upper Axis
MotionDirection : 1 ; 1
AmplifierType : ACBrushlessLinear Rev(-) @ 7.3 Amps ; ACBrushlessLinear Rev(-) @ 7.3 Amps
MoveVelocity : 5
MoveAcceleration : 75
AxisIndex : 6 ; 5
EncoderFamily : I ; I
HomeOffset : -148.659945 ; -199.206036
HomeDirection : U ; U
GantryAxes : -1 ; -1
StageSerialNumber : 518496-01 ; 518497-01

DBase Info
DriveEncoderMultiplier : 2000 ; 2000
DriveFeedbackType : Incremental Encoder Sine Wave ; Incremental Encoder Sine Wave
StepSize : 5 ; 5
TestLength : 350 ; 350
FirmwareVersion : 2.10.2.2512

Ignored

       Position1         LaserData1       Position2         LaserData2   AirTemp   MatTemp  Pressure  Humidity
:START
     20.00000000           20.06774    160.00000000          159.94265     21.15     21.31    740.01     66.00
     25.00000000           25.06808    160.00000000          159.94200     21.15     21.31    740.01     66.00
     30.00000000           30.06763    160.00000000          159.94226     21.15     21.31    740.01     66.00
     35.00000000           35.06745    160.00000000          159.94202     21.15     21.31    740.01     66.00
     40.00000000           40.06747    160.00000000          159.94210     21.15     21.31    740.01     66.00
     45.00000000           45.06739    160.00000000          159.94182     21.15     21.31    740.01     66.00
     50.00000000           50.06769    160.00000000          159.94180     21.15     21.31    740.01     66.00
     55.00000000           55.06804    160.00000000          159.94160     21.15     21.31    740.01     66.00
     60.00000000           60.06811    160.00000000          159.94137     21.15     21.31    740.01     66.00
     65.00000000           65.06875    160.00000000          159.94109     21.15     21.31    740.01     66.00
     70.00000000           70.06896    160.00000000          159.94095     21.15     21.31    740.01     66.00
     75.00000000           75.06813    160.00000000          159.94114     21.15     21.31    740.01     66.00
     80.00000000           80.06777    160.00000000          159.94116     21.15     21.31    740.01     66.00
     85.00000000           85.06761    160.00000000          159.94091     21.15     21.31    740.01     66.00
     90.00000000           90.06776    160.00000000          159.94079     21.15     21.31    740.01     66.00
     95.00000000           95.06804    160.00000000          159.94045     21.15     21.31    740.01     66.00
    100.00000000          100.06815    160.00000000          159.94038     21.15     21.31    740.01     66.00
    105.00000000          105.06844    160.00000000          159.94000     21.15     21.31    740.01     66.00
    110.00000000          110.06846    160.00000000          159.93955     21.15     21.31    740.01     66.00
    115.00000000          115.06811    160.00000000          159.93880     21.15     21.31    740.01     66.00
    120.00000000          120.06774    160.00000000          159.93816     21.15     21.31    740.01     66.00
    125.00000000          125.06748    160.00000000          159.93694     21.15     21.31    740.01     66.00
    130.00000000          130.06739    160.00000000          159.93598     21.15     21.31    740.01     66.00
    135.00000000          135.06711    160.00000000          159.93497     21.15     21.31    740.01     66.00
    140.00000000          140.06666    160.00000000          159.93418     21.15     21.31    740.01     66.00
    145.00000000          145.06668    160.00000000          159.93323     21.15     21.31    740.01     66.00
    150.00000000          150.06695    160.00000000          159.93202     21.15     21.31    740.01     66.00
    155.00000000          155.06694    160.00000000          159.93066     21.15     21.31    740.01     66.00
    160.00000000          160.06703    160.00000000          159.92956     21.15     21.31    740.01     66.00
    165.00000000          165.06746    160.00000000          159.92822     21.15     21.31    740.01     66.00
    170.00000000          170.06705    160.00000000          159.92741     21.15     21.31    740.01     66.00
    175.00000000          175.06585    160.00000000          159.92677     21.15     21.31    740.01     66.00
    180.00000000          180.06531    160.00000000          159.92622     21.15     21.31    740.01     66.00
    185.00000000          185.06565    160.00000000          159.92572     21.15     21.31    740.01     66.00
    190.00000000          190.06581    160.00000000          159.92546     21.15     21.31    740.01     66.00
    195.00000000          195.06605    160.00000000          159.92545     21.15     21.31    740.01     66.00
    200.00000000          200.06596    160.00000000          159.92557     21.15     21.31    740.01     66.00
    205.00000000          205.06619    160.00000000          159.92531     21.15     21.31    740.01     66.00
    210.00000000          210.06614    160.00000000          159.92514     21.15     21.31    740.01     66.00
    215.00000000          215.06567    160.00000000          159.92459     21.15     21.31    740.01     66.00
    220.00000000          220.06572    160.00000000          159.92398     21.15     21.31    740.01     66.00
    225.00000000          225.06541    160.00000000          159.92333     21.15     21.31    740.01     66.00
    230.00000000          230.06522    160.00000000          159.92233     21.15     21.31    740.01     66.00
    235.00000000          235.06504    160.00000000          159.92094     21.15     21.31    740.01     66.00
    240.00000000          240.06533    160.00000000          159.91958     21.15     21.31    740.01     66.00
    245.00000000          245.06560    160.00000000          159.91798     21.15     21.31    740.01     66.00
    250.00000000          250.06576    160.00000000          159.91624     21.15     21.31    740.01     66.00
    255.00000000          255.06618    160.00000000          159.91434     21.15     21.31    740.01     66.00
    260.00000000          260.06712    160.00000000          159.91312     21.15     21.31    740.01     66.00
    265.00000000          265.06733    160.00000000          159.91225     21.15     21.31    740.01     66.00
    270.00000000          270.06666    160.00000000          159.91200     21.15     21.31    740.01     66.00
    275.00000000          275.06636    160.00000000          159.91180     21.15     21.31    740.01     66.00
    280.00000000          280.06605    160.00000000          159.91170     21.15     21.31    740.01     66.00
    285.00000000          285.06603    160.00000000          159.91113     21.15     21.31    740.01     66.00
    290.00000000          290.06630    160.00000000          159.91033     21.15     21.31    740.01     66.00
    295.00000000          295.06670    160.00000000          159.90914     21.15     21.31    740.01     66.00
    300.00000000          300.06704    160.00000000          159.90816     21.15     21.31    740.01     66.00
    305.00000000          305.06716    160.00000000          159.90673     21.15     21.31    740.01     66.00
    310.00000000          310.06695    160.00000000          159.90549     21.15     21.31    740.01     66.00
    315.00000000          315.06706    160.00000000          159.90445     21.15     21.31    740.01     66.00
    320.00000000          320.06723    160.00000000          159.90389     21.15     21.31    740.01     66.00
    325.00000000          325.06730    160.00000000          159.90367     21.15     21.31    740.01     66.00
    330.00000000          330.06711    160.00000000          159.90361     21.15     21.31    740.01     66.00
    335.00000000          335.06688    160.00000000          159.90355     21.15     21.31    740.01     66.00
    340.00000000          340.06683    160.00000000          159.90371     21.15     21.31    740.01     66.00
    345.00000000          345.06667    160.00000000          159.90352     21.15     21.31    740.01     66.00
    350.00000000          350.06683    160.00000000          159.90314     21.15     21.31    740.01     66.00
      0.00000000            0.06852    165.00000000          164.94212     21.15     21.31    740.01     66.00
      5.00000000            5.06857    165.00000000          164.94212     21.15     21.31    740.01     66.00
     10.00000000           10.06900    165.00000000          164.94190     21.15     21.31    740.01     66.00
     15.00000000           15.06871    165.00000000          164.94169     21.15     21.31    740.01     66.00
     20.00000000           20.06829    165.00000000          164.94166     21.15     21.31    740.01     66.00
     25.00000000           25.06849    165.00000000          164.94112     21.15     21.31    740.01     66.00
     30.00000000           30.06815    165.00000000          164.94114     21.15     21.31    740.01     66.00
     35.00000000           35.06801    165.00000000          164.94105     21.15     21.31    740.01     66.00
     40.00000000           40.06795    165.00000000          164.94116     21.15     21.31    740.01     66.00
     45.00000000           45.06788    165.00000000          164.94113     21.15     21.31    740.01     66.00
     50.00000000           50.06825    165.00000000          164.94108     21.15     21.31    740.01     66.00
     55.00000000           55.06853    165.00000000          164.94090     21.15     21.31    740.01     66.00
     60.00000000           60.06876    165.00000000          164.94078     21.15     21.31    740.01     66.00
     65.00000000           65.06932    165.00000000          164.94058     21.15     21.31    740.01     66.00
     70.00000000           70.06947    165.00000000          164.94026     21.15     21.31    740.01     66.00
     75.00000000           75.06871    165.00000000          164.94049     21.15     21.31    740.01     66.00
     80.00000000           80.06821    165.00000000          164.94069     21.15     21.31    740.01     66.00
     85.00000000           85.06805    165.00000000          164.94053     21.15     21.31    740.01     66.00
     90.00000000           90.06817    165.00000000          164.94041     21.15     21.31    740.01     66.00
     95.00000000           95.06863    165.00000000          164.94016     21.15     21.31    740.01     66.00
    100.00000000          100.06877    165.00000000          164.94011     21.15     21.31    740.01     66.00
    105.00000000          105.06916    165.00000000          164.93969     21.15     21.31    740.01     66.00
    110.00000000          110.06911    165.00000000          164.93915     21.15     21.31    740.01     66.00
    115.00000000          115.06864    165.00000000          164.93854     21.15     21.31    740.01     66.00
    120.00000000          120.06828    165.00000000          164.93812     21.15     21.31    740.01     66.00
    125.00000000          125.06793    165.00000000          164.93699     21.15     21.31    740.01     66.00
    130.00000000          130.06777    165.00000000          164.93614     21.15     21.31    740.01     66.00
    135.00000000          135.06754    165.00000000          164.93514     21.15     21.31    740.01     66.00
    140.00000000          140.06719    165.00000000          164.93431     21.15     21.31    740.01     66.00
    145.00000000          145.06728    165.00000000          164.93332     21.15     21.31    740.01     66.00
    150.00000000          150.06771    165.00000000          164.93217     21.15     21.31    740.01     66.00
    155.00000000          155.06770    165.00000000          164.93084     21.15     21.31    740.01     66.00
    160.00000000          160.06767    165.00000000          164.92979     21.15     21.31    740.01     66.00
    165.00000000          165.06800    165.00000000          164.92849     21.15     21.31    740.01     66.00
    170.00000000          170.06751    165.00000000          164.92767     21.15     21.31    740.01     66.00
    175.00000000          175.06624    165.00000000          164.92697     21.15     21.31    740.01     66.00
    180.00000000          180.06568    165.00000000          164.92655     21.15     21.31    740.01     66.00
    185.00000000          185.06609    165.00000000          164.92609     21.15     21.31    740.01     66.00
    190.00000000          190.06625    165.00000000          164.92587     21.15     21.31    740.01     66.00
    195.00000000          195.06652    165.00000000          164.92582     21.15     21.31    740.01     66.00
    200.00000000          200.06652    165.00000000          164.92604     21.15     21.31    740.01     66.00
    205.00000000          205.06671    165.00000000          164.92581     21.15     21.31    740.01     66.00
    210.00000000          210.06658    165.00000000          164.92562     21.15     21.31    740.01     66.00
    215.00000000          215.06619    165.00000000          164.92512     21.15     21.31    740.01     66.00
    220.00000000          220.06618    165.00000000          164.92453     21.15     21.31    740.01     66.00
    225.00000000          225.06580    165.00000000          164.92390     21.15     21.31    740.01     66.00
    230.00000000          230.06573    165.00000000          164.92310     21.15     21.31    740.01     66.00
    235.00000000          235.06565    165.00000000          164.92166     21.15     21.31    740.01     66.00
    240.00000000          240.06589    165.00000000          164.92030     21.15     21.31    740.01     66.00
    245.00000000          245.06610    165.00000000          164.91872     21.15     21.31    740.01     66.00
    250.00000000          250.06626    165.00000000          164.91702     21.15     21.31    740.01     66.00
    255.00000000          255.06666    165.00000000          164.91520     21.15     21.31    740.01     66.00
    260.00000000          260.06745    165.00000000          164.91398     21.15     21.31    740.01     66.00
    265.00000000          265.06767    165.00000000          164.91309     21.15     21.31    740.01     66.00
    270.00000000          270.06709    165.00000000          164.91305     21.15     21.31    740.01     66.00
    275.00000000          275.06689    165.00000000          164.91280     21.15     21.31    740.01     66.00
    280.00000000          280.06663    165.00000000          164.91278     21.15     21.31    740.01     66.00
    285.00000000          285.06666    165.00000000          164.91227     21.15     21.31    740.01     66.00
    290.00000000          290.06689    165.00000000          164.91135     21.15     21.31    740.01     66.00
    295.00000000          295.06720    165.00000000          164.90984     21.15     21.31    740.01     66.00
    300.00000000          300.06754    165.00000000          164.90887     21.15     21.31    740.01     66.00
    305.00000000          305.06762    165.00000000          164.90770     21.15     21.31    740.01     66.00
    310.00000000          310.06745    165.00000000          164.90667     21.15     21.31    740.01     66.00
    315.00000000          315.06765    165.00000000          164.90581     21.15     21.31    740.01     66.00
    320.00000000          320.06779    165.00000000          164.90535     21.15     21.31    740.01     66.00
    325.00000000          325.06786    165.00000000          164.90506     21.15     21.31    740.01     66.00
    330.00000000          330.06761    165.00000000          164.90498     21.15     21.31    740.01     66.00
    335.00000000          335.06735    165.00000000          164.90484     21.15     21.31    740.01     66.00
    340.00000000          340.06731    165.00000000          164.90491     21.15     21.31    740.01     66.00
    345.00000000          345.06711    165.00000000          164.90476     21.15     21.31    740.01     66.00
    350.00000000          350.06733    165.00000000          164.90466     21.15     21.31    740.01     66.00
      0.00000000            0.06932    170.00000000          169.94106     21.15     21.31    740.01     66.00
      5.00000000            5.06944    170.00000000          169.94113     21.15     21.31    740.01     66.00
     10.00000000           10.06986    170.00000000          169.94095     21.15     21.31    740.01     66.00
     15.00000000           15.06950    170.00000000          169.94064     21.15     21.31    740.01     66.00
     20.00000000           20.06902    170.00000000          169.94047     21.15     21.31    740.01     66.00
     25.00000000           25.06909    170.00000000          169.93996     21.15     21.31    740.01     66.00
     30.00000000           30.06886    170.00000000          169.94009     21.15     21.31    740.01     66.00
     35.00000000           35.06876    170.00000000          169.94006     21.15     21.31    740.01     66.00
     40.00000000           40.06867    170.00000000          169.94021     21.15     21.31    740.01     66.00
     45.00000000           45.06884    170.00000000          169.94020     21.15     21.31    740.01     66.00
     50.00000000           50.06921    170.00000000          169.94027     21.15     21.31    740.01     66.00
     55.00000000           55.06947    170.00000000          169.94018     21.15     21.31    740.01     66.00
     60.00000000           60.06956    170.00000000          169.94004     21.15     21.31    740.01     66.00
     65.00000000           65.07015    170.00000000          169.93955     21.14     21.31    740.01     66.00
     70.00000000           70.07038    170.00000000          169.93954     21.14     21.31    740.01     66.00
     75.00000000           75.06955    170.00000000          169.93979     21.14     21.31    740.01     66.00
     80.00000000           80.06892    170.00000000          169.94004     21.14     21.31    740.01     66.00
     85.00000000           85.06879    170.00000000          169.93991     21.14     21.31    740.01     66.00
     90.00000000           90.06906    170.00000000          169.94007     21.14     21.31    740.01     66.00
     95.00000000           95.06952    170.00000000          169.93978     21.14     21.31    740.01     66.00
    100.00000000          100.06962    170.00000000          169.93972     21.14     21.31    740.01     66.00
    105.00000000          105.06989    170.00000000          169.93916     21.14     21.31    740.01     66.00
    110.00000000          110.06982    170.00000000          169.93884     21.14     21.31    740.01     66.00
    115.00000000          115.06933    170.00000000          169.93810     21.14     21.31    740.01     66.00
    120.00000000          120.06899    170.00000000          169.93765     21.14     21.31    740.01     66.00
    125.00000000          125.06871    170.00000000          169.93669     21.14     21.31    740.01     66.00
    130.00000000          130.06861    170.00000000          169.93595     21.14     21.31    740.01     66.00
    135.00000000          135.06828    170.00000000          169.93514     21.14     21.31    740.01     66.00
    140.00000000          140.06797    170.00000000          169.93433     21.14     21.31    740.01     66.00
    145.00000000          145.06800    170.00000000          169.93324     21.14     21.31    740.01     66.00
    150.00000000          150.06832    170.00000000          169.93207     21.14     21.31    740.01     66.00
    155.00000000          155.06843    170.00000000          169.93079     21.14     21.31    740.01     66.00
    160.00000000          160.06841    170.00000000          169.92976     21.14     21.31    740.01     66.00
    165.00000000          165.06878    170.00000000          169.92856     21.14     21.31    740.01     66.00
    170.00000000          170.06820    170.00000000          169.92792     21.14     21.31    740.01     66.00
    175.00000000          175.06695    170.00000000          169.92735     21.14     21.31    740.01     66.00
    180.00000000          180.06643    170.00000000          169.92696     21.14     21.31    740.01     66.00
    185.00000000          185.06692    170.00000000          169.92646     21.14     21.31    740.01     66.00
    190.00000000          190.06708    170.00000000          169.92615     21.14     21.31    740.01     66.00
    195.00000000          195.06719    170.00000000          169.92604     21.14     21.31    740.01     66.00
    200.00000000          200.06731    170.00000000          169.92627     21.14     21.31    740.01     66.00
    205.00000000          205.06749    170.00000000          169.92607     21.14     21.31    740.01     66.00
    210.00000000          210.06735    170.00000000          169.92609     21.14     21.31    740.01     66.00
    215.00000000          215.06702    170.00000000          169.92566     21.14     21.31    740.01     66.00
    220.00000000          220.06690    170.00000000          169.92507     21.14     21.31    740.01     66.00
    225.00000000          225.06648    170.00000000          169.92439     21.14     21.31    740.01     66.00
    230.00000000          230.06646    170.00000000          169.92358     21.14     21.31    740.01     66.00
    235.00000000          235.06634    170.00000000          169.92222     21.14     21.31    740.01     66.00
    240.00000000          240.06657    170.00000000          169.92082     21.14     21.31    740.01     66.00
    245.00000000          245.06685    170.00000000          169.91929     21.14     21.31    740.01     66.00
    250.00000000          250.06705    170.00000000          169.91776     21.14     21.31    740.01     66.00
    255.00000000          255.06741    170.00000000          169.91584     21.14     21.31    740.01     66.00
    260.00000000          260.06820    170.00000000          169.91465     21.14     21.31    740.01     66.00
    265.00000000          265.06835    170.00000000          169.91380     21.14     21.31    740.01     66.00
    270.00000000          270.06768    170.00000000          169.91371     21.14     21.31    740.01     66.00
    275.00000000          275.06742    170.00000000          169.91357     21.14     21.31    740.01     66.00
    280.00000000          280.06727    170.00000000          169.91358     21.14     21.31    740.01     66.00
    285.00000000          285.06738    170.00000000          169.91307     21.14     21.31    740.01     66.00
    290.00000000          290.06765    170.00000000          169.91227     21.14     21.31    740.01     66.00
    295.00000000          295.06802    170.00000000          169.91097     21.14     21.31    740.01     66.00
    300.00000000          300.06837    170.00000000          169.91003     21.14     21.31    740.01     66.00
    305.00000000          305.06852    170.00000000          169.90864     21.14     21.31    740.01     66.00
    310.00000000          310.06824    170.00000000          169.90759     21.14     21.31    740.01     66.00
    315.00000000          315.06827    170.00000000          169.90672     21.14     21.31    740.01     66.00
    320.00000000          320.06835    170.00000000          169.90630     21.14     21.31    740.01     66.00
    325.00000000          325.06844    170.00000000          169.90614     21.14     21.31    740.01     66.00
    330.00000000          330.06832    170.00000000          169.90608     21.14     21.31    740.01     66.00
    335.00000000          335.06817    170.00000000          169.90593     21.14     21.31    740.01     66.00
    340.00000000          340.06817    170.00000000          169.90607     21.14     21.31    740.01     66.00
    345.00000000          345.06796    170.00000000          169.90610     21.14     21.31    740.01     66.00
    350.00000000          350.06805    170.00000000          169.90586     21.14     21.31    740.01     66.00
      0.00000000            0.06907    175.00000000          174.93941     21.14     21.31    740.01     66.00
      5.00000000            5.06939    175.00000000          174.93921     21.14     21.31    740.01     66.00
     10.00000000           10.06967    175.00000000          174.93933     21.14     21.31    740.01     66.00
     15.00000000           15.06923    175.00000000          174.93921     21.14     21.31    740.01     66.00
     20.00000000           20.06867    175.00000000          174.93932     21.14     21.31    740.01     66.00
     25.00000000           25.06841    175.00000000          174.93906     21.14     21.31    740.01     66.00
     30.00000000           30.06813    175.00000000          174.93909     21.14     21.31    740.01     66.00
     35.00000000           35.06822    175.00000000          174.93900     21.14     21.31    740.01     66.00
     40.00000000           40.06843    175.00000000          174.93918     21.14     21.31    740.01     66.00
     45.00000000           45.06884    175.00000000          174.93914     21.14     21.31    740.01     66.00
     50.00000000           50.06899    175.00000000          174.93916     21.14     21.31    740.01     66.00
     55.00000000           55.06914    175.00000000          174.93914     21.14     21.31    740.01     66.00
     60.00000000           60.06916    175.00000000          174.93908     21.14     21.31    740.01     66.00
     65.00000000           65.06960    175.00000000          174.93885     21.14     21.31    740.01     66.00
     70.00000000           70.06978    175.00000000          174.93887     21.14     21.31    740.01     66.00
     75.00000000           75.06901    175.00000000          174.93901     21.14     21.31    740.01     66.00
     80.00000000           80.06852    175.00000000          174.93926     21.14     21.31    740.01     66.00
     85.00000000           85.06852    175.00000000          174.93920     21.14     21.31    740.01     66.00
     90.00000000           90.06875    175.00000000          174.93934     21.14     21.31    740.01     66.00
     95.00000000           95.06917    175.00000000          174.93910     21.14     21.31    740.01     66.00
    100.00000000          100.06916    175.00000000          174.93903     21.14     21.31    740.01     66.00
    105.00000000          105.06934    175.00000000          174.93866     21.14     21.31    740.01     66.00
    110.00000000          110.06930    175.00000000          174.93835     21.14     21.31    740.01     66.00
    115.00000000          115.06885    175.00000000          174.93775     21.14     21.31    740.01     66.00
    120.00000000          120.06851    175.00000000          174.93733     21.14     21.31    740.01     66.00
    125.00000000          125.06820    175.00000000          174.93644     21.14     21.31    740.01     66.00
    130.00000000          130.06806    175.00000000          174.93576     21.14     21.31    740.01     66.00
    135.00000000          135.06779    175.00000000          174.93491     21.14     21.31    740.01     66.00
    140.00000000          140.06752    175.00000000          174.93404     21.14     21.31    740.01     66.00
    145.00000000          145.06745    175.00000000          174.93314     21.14     21.31    740.01     66.00
    150.00000000          150.06766    175.00000000          174.93202     21.14     21.31    740.01     66.00
    155.00000000          155.06789    175.00000000          174.93076     21.14     21.31    740.01     66.00
    160.00000000          160.06802    175.00000000          174.92980     21.14     21.31    740.01     66.00
    165.00000000          165.06840    175.00000000          174.92875     21.14     21.31    740.01     66.00
    170.00000000          170.06795    175.00000000          174.92813     21.14     21.31    740.01     66.00
    175.00000000          175.06661    175.00000000          174.92747     21.14     21.31    740.01     66.00
    180.00000000          180.06598    175.00000000          174.92705     21.14     21.31    740.01     66.00
    185.00000000          185.06631    175.00000000          174.92659     21.14     21.31    740.01     66.00
    190.00000000          190.06633    175.00000000          174.92638     21.14     21.31    740.01     66.00
    195.00000000          195.06659    175.00000000          174.92629     21.14     21.31    740.01     66.00
    200.00000000          200.06669    175.00000000          174.92661     21.14     21.31    740.01     66.00
    205.00000000          205.06700    175.00000000          174.92652     21.14     21.31    740.01     66.00
    210.00000000          210.06695    175.00000000          174.92644     21.14     21.31    740.01     66.00
    215.00000000          215.06661    175.00000000          174.92603     21.14     21.31    740.01     66.00
    220.00000000          220.06640    175.00000000          174.92545     21.14     21.31    740.01     66.00
    225.00000000          225.06592    175.00000000          174.92480     21.14     21.31    740.01     66.00
    230.00000000          230.06585    175.00000000          174.92403     21.14     21.31    740.01     66.00
    235.00000000          235.06574    175.00000000          174.92264     21.14     21.31    740.01     66.00
    240.00000000          240.06601    175.00000000          174.92142     21.14     21.31    740.01     66.00
    245.00000000          245.06636    175.00000000          174.91996     21.14     21.31    740.01     66.00
    250.00000000          250.06654    175.00000000          174.91837     21.14     21.31    740.01     66.00
    255.00000000          255.06699    175.00000000          174.91643     21.14     21.31    740.01     66.00
    260.00000000          260.06778    175.00000000          174.91527     21.14     21.31    740.01     66.00
    265.00000000          265.06791    175.00000000          174.91451     21.14     21.31    740.01     66.00
    270.00000000          270.06717    175.00000000          174.91436     21.14     21.31    740.01     66.00
    275.00000000          275.06686    175.00000000          174.91426     21.14     21.31    740.01     66.00
    280.00000000          280.06678    175.00000000          174.91428     21.14     21.31    740.01     66.00
    285.00000000          285.06691    175.00000000          174.91384     21.14     21.31    740.01     66.00
    290.00000000          290.06724    175.00000000          174.91313     21.14     21.31    740.01     66.00
    295.00000000          295.06763    175.00000000          174.91181     21.14     21.31    740.01     66.00
    300.00000000          300.06795    175.00000000          174.91076     21.14     21.31    740.01     66.00
    305.00000000          305.06804    175.00000000          174.90944     21.14     21.31    740.01     66.00
    310.00000000          310.06772    175.00000000          174.90839     21.14     21.31    740.01     66.00
    315.00000000          315.06774    175.00000000          174.90755     21.14     21.31    740.01     66.00
    320.00000000          320.06792    175.00000000          174.90728     21.14     21.31    740.01     66.00
    325.00000000          325.06805    175.00000000          174.90728     21.14     21.31    740.01     66.00
    330.00000000          330.06786    175.00000000          174.90722     21.14     21.31    740.01     66.00
    335.00000000          335.06763    175.00000000          174.90704     21.14     21.31    740.01     66.00
    340.00000000          340.06763    175.00000000          174.90723     21.14     21.31    740.01     66.00
    345.00000000          345.06745    175.00000000          174.90723     21.14     21.31    740.01     66.00
    350.00000000          350.06754    175.00000000          174.90718     21.14     21.31    740.01     66.00
      0.00000000            0.06919    180.00000000          179.93839     21.14     21.31    740.01     66.00
      5.00000000            5.06947    180.00000000          179.93815     21.14     21.31    740.01     66.00
     10.00000000           10.06977    180.00000000          179.93818     21.14     21.31    740.01     66.00
     15.00000000           15.06931    180.00000000          179.93801     21.14     21.31    740.01     66.00
     20.00000000           20.06879    180.00000000          179.93812     21.14     21.31    740.01     66.00
     25.00000000           25.06864    180.00000000          179.93784     21.14     21.31    740.01     66.00
     30.00000000           30.06838    180.00000000          179.93809     21.14     21.31    740.01     66.00
     35.00000000           35.06846    180.00000000          179.93809     21.14     21.31    740.01     66.00
     40.00000000           40.06855    180.00000000          179.93820     21.14     21.31    740.01     66.00
     45.00000000           45.06876    180.00000000          179.93819     21.14     21.31    740.01     66.00
     50.00000000           50.06907    180.00000000          179.93830     21.14     21.31    740.01     66.00
     55.00000000           55.06927    180.00000000          179.93816     21.14     21.31    740.01     66.00
     60.00000000           60.06935    180.00000000          179.93808     21.14     21.31    740.01     66.00
     65.00000000           65.06981    180.00000000          179.93798     21.14     21.31    740.01     66.00
     70.00000000           70.07007    180.00000000          179.93809     21.14     21.31    740.01     66.00
     75.00000000           75.06931    180.00000000          179.93836     21.14     21.31    740.01     66.00
     80.00000000           80.06877    180.00000000          179.93886     21.14     21.31    740.01     66.00
     85.00000000           85.06874    180.00000000          179.93876     21.14     21.31    740.01     66.00
     90.00000000           90.06894    180.00000000          179.93883     21.14     21.31    740.01     66.00
     95.00000000           95.06931    180.00000000          179.93854     21.14     21.31    740.01     66.00
    100.00000000          100.06935    180.00000000          179.93834     21.14     21.31    740.01     66.00
    105.00000000          105.06956    180.00000000          179.93807     21.14     21.31    740.01     66.00
    110.00000000          110.06952    180.00000000          179.93785     21.14     21.31    740.01     66.00
    115.00000000          115.06906    180.00000000          179.93734     21.14     21.31    740.01     66.00
    120.00000000          120.06874    180.00000000          179.93707     21.14     21.31    740.01     66.00
    125.00000000          125.06841    180.00000000          179.93623     21.14     21.31    740.01     66.00
    130.00000000          130.06825    180.00000000          179.93557     21.14     21.31    740.01     66.00
    135.00000000          135.06793    180.00000000          179.93468     21.14     21.31    740.01     66.00
    140.00000000          140.06770    180.00000000          179.93382     21.14     21.31    740.01     66.00
    145.00000000          145.06767    180.00000000          179.93288     21.14     21.31    740.01     66.00
    150.00000000          150.06795    180.00000000          179.93190     21.14     21.31    740.01     66.00
    155.00000000          155.06807    180.00000000          179.93075     21.14     21.31    740.01     66.00
    160.00000000          160.06813    180.00000000          179.92980     21.14     21.31    740.01     66.00
    165.00000000          165.06849    180.00000000          179.92870     21.14     21.31    740.01     66.00
    170.00000000          170.06805    180.00000000          179.92815     21.14     21.31    740.01     66.00
    175.00000000          175.06676    180.00000000          179.92766     21.14     21.31    740.01     66.00
    180.00000000          180.06615    180.00000000          179.92709     21.14     21.31    740.01     66.00
    185.00000000          185.06656    180.00000000          179.92662     21.14     21.31    740.01     66.00
    190.00000000          190.06651    180.00000000          179.92657     21.14     21.31    740.01     66.00
    195.00000000          195.06674    180.00000000          179.92648     21.14     21.31    740.01     66.00
    200.00000000          200.06684    180.00000000          179.92680     21.14     21.31    740.01     66.00
    205.00000000          205.06718    180.00000000          179.92684     21.14     21.31    740.01     66.00
    210.00000000          210.06710    180.00000000          179.92671     21.14     21.31    740.01     66.00
    215.00000000          215.06673    180.00000000          179.92629     21.14     21.31    740.01     66.00
    220.00000000          220.06656    180.00000000          179.92579     21.14     21.31    740.01     66.00
    225.00000000          225.06604    180.00000000          179.92509     21.14     21.31    740.01     66.00
    230.00000000          230.06597    180.00000000          179.92453     21.14     21.31    740.01     66.00
    235.00000000          235.06595    180.00000000          179.92326     21.14     21.31    740.01     66.00
    240.00000000          240.06622    180.00000000          179.92195     21.14     21.31    740.01     66.00
    245.00000000          245.06656    180.00000000          179.92043     21.14     21.31    740.01     66.00
    250.00000000          250.06661    180.00000000          179.91880     21.14     21.31    740.01     66.00
    255.00000000          255.06699    180.00000000          179.91693     21.14     21.31    740.01     66.00
    260.00000000          260.06782    180.00000000          179.91572     21.14     21.31    740.01     66.00
    265.00000000          265.06800    180.00000000          179.91510     21.14     21.31    740.01     66.00
    270.00000000          270.06738    180.00000000          179.91504     21.14     21.31    740.01     66.00
    275.00000000          275.06719    180.00000000          179.91493     21.14     21.31    740.01     66.00
    280.00000000          280.06706    180.00000000          179.91504     21.14     21.31    740.01     66.00
    285.00000000          285.06715    180.00000000          179.91457     21.14     21.31    740.01     66.00
    290.00000000          290.06741    180.00000000          179.91376     21.14     21.31    740.01     66.00
    295.00000000          295.06768    180.00000000          179.91249     21.14     21.31    740.01     66.00
